Pos,Player,Tm,Age,Yrs,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Sk,Int,All-pro teams,Player-additional,Year
WR,Andre Johnson,HOU,31,9,16,16,0,0,0,0,0,0,0,0,112,1598,4,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm,JohnAn02,2012
WR,Reggie Wayne,IND,34,11,16,15,0,0,0,0,0,1,-5,0,106,1355,5,0,0.0,0,PFF: 1st Tm,WaynRe00,2012
WR,A.J. Green,CIN,24,1,16,16,0,0,0,0,0,4,38,0,97,1350,11,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,GreeA.00,2012
WR,Vincent Jackson,TAM,29,7,16,16,0,0,0,0,0,0,0,0,72,1384,8,1,0.0,0,PFF: 2nd Tm,JackVi00,2012
TE,Rob Gronkowski,NWE,23,2,11,11,0,0,0,0,0,0,0,0,55,790,11,0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm PFF: 1st Tm,GronRo00,2012
TE,Jason Witten,DAL,30,9,16,16,0,0,0,0,0,0,0,0,110,1039,3,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,WittJa00,2012
TE,Tony Gonzalez,ATL,36,15,16,16,0,0,0,0,0,0,0,0,93,930,8,0,0.0,0,AP: 1st Tm,GonzTo00,2012
T,Ryan Clady,DEN,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,CladRy20,2012
T,Duane Brown,HOU,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,BrowDu20,2012
T,Joe Thomas,CLE,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 1st Tm,ThomJo28,2012
T,Joe Staley,SFO,28,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,StalJo20,2012
T,Russell Okung,SEA,24,2,15,15,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf.,OkunRu20,2012
LG,Evan Mathis,PHI,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFF: 1st Tm,MathEv20,2012
G,Mike Iupati,SFO,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,IupaMi20,2012
G,Marshal Yanda,BAL,28,5,14,14,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm,YandMa20,2012
G,Jahri Evans,NOR,29,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm SN: 1st Tm,EvanJa21,2012
G,Logan Mankins,NWE,30,7,10,10,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm,MankLo20,2012
C,John Sullivan,MIN,27,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm PFF: 1st Tm,SullJo24,2012
C,Maurkice Pouncey,PIT,23,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 2nd Tm SN: 1st Tm,PounMa20,2012
C,Max Unger,SEA,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AP: 1st Tm PFF: 2nd Tm,UngeMa20,2012
C,Chris Myers,HOU,31,7,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf.,MyerCh20,2012
RG,Alex Boone,SFO,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,,0.0,0,PFF: 2nd Tm,BoonAl21,2012
RT,Andre Smith,CIN,25,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 1st Tm,SmitAn23,2012
RT,Sebastian Vollmer,NWE,28,3,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,PFF: 2nd Tm,VollSe20,2012
DE,J.J. Watt,HOU,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,69,20.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WattJ.00,2012
DE,Cameron Wake,MIA,30,3,16,16,0,0,0,0,0,0,0,0,0,0,0,38,15.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,WakeCa00,2012
DE,Julius Peppers,CHI,32,10,16,16,0,0,0,0,0,0,0,0,0,0,0,32,11.5,0,FW: 1st Tm All-Conf. AP: 2nd Tm,PeppJu99,2012
DE,Jared Allen,MIN,30,8,16,16,0,0,0,0,0,0,0,0,0,0,0,36,12.0,0,FW: 1st Tm All-Conf.,AlleJa22,2012
DT,Geno Atkins,CIN,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,39,12.5,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,AtkiGe99,2012
DT,Vince Wilfork,NWE,31,8,16,16,0,0,0,0,0,0,0,0,0,0,0,29,3.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,WilfVi20,2012
DT,Justin Smith,SFO,33,11,14,14,0,0,0,0,0,0,0,0,0,0,0,47,3.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm SN: 1st Tm,SmitJu20,2012
DT,Gerald McCoy,TAM,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,23,5.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,McCoGe99,2012
DT,Muhammad Wilkerson,NYJ,23,1,16,15,0,0,0,0,0,0,0,0,0,0,0,36,5.0,0,PFF: 2nd Tm,WilkMu00,2012
DT,Ndamukong Suh,DET,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,24,8.0,0,AP: 2nd Tm,SuhxNd99,2012
DT,Haloti Ngata,BAL,28,6,14,14,0,0,0,0,0,0,0,0,0,0,0,33,5.0,0,AP: 2nd Tm,NgatHa20,2012
OLB,Von Miller,DEN,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,55,18.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,MillVo00,2012
OLB,Aldon Smith,SFO,23,1,16,16,0,0,0,0,0,0,0,0,0,0,0,50,19.5,1,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,SmitAl04,2012
OLB,Jerod Mayo,NWE,26,4,16,16,0,0,0,0,0,0,0,0,0,0,0,88,3.0,1,FW: 1st Tm All-Conf. PFF: 1st Tm,MayoJe99,2012
OLB,DeMarcus Ware,DAL,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,33,11.5,0,AP: 2nd Tm SN: 1st Tm,WareDe99,2012
OLB,Clay Matthews,GNB,26,3,12,12,0,0,0,0,0,0,0,0,0,0,0,32,13.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,MattCl99,2012
OLB,Kevin Burnett,MIA,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,80,2.5,0,PFF: 2nd Tm,BurnKe20,2012
OLB,Ahmad Brooks,SFO,28,6,16,16,0,0,0,0,0,0,0,0,0,0,0,36,6.5,1,AP: 2nd Tm,BrooAh21,2012
OLB,Chad Greenway,MIN,29,5,16,16,0,0,0,0,0,0,0,0,0,0,0,98,3.0,1,AP: 2nd Tm,GreeCh99,2012
ILB,NaVorro Bowman,SFO,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,96,2.0,1,AP: 1st Tm,BowmNa99,2012
ILB,Daryl Washington,ARI,26,2,16,16,0,0,0,0,0,0,0,0,0,0,0,108,9.0,1,AP: 2nd Tm PFF: 2nd Tm,WashDa99,2012
ILB,London Fletcher,WAS,37,14,16,16,0,0,0,0,0,0,0,0,0,0,0,78,3.0,5,AP: 2nd Tm,FletLo20,2012
ILB,Bobby Wagner,SEA,22,Rook,16,15,0,0,0,0,0,0,0,0,0,0,0,87,2.0,3,PFF: 2nd Tm,WagnBo00,2012
MLB,Patrick Willis,SFO,27,5,16,16,0,0,0,0,0,0,0,0,0,0,0,88,0.5,2,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,WillPa98,2012
MLB,Derrick Johnson,KAN,30,7,16,16,0,0,0,0,0,0,0,0,0,0,0,109,2.0,0,FW: 1st Tm All-Conf. PFF: 1st Tm,JohnDe25,2012
CB,Charles Tillman,CHI,31,9,16,16,0,0,0,0,0,0,0,0,0,0,0,75,0.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,TillCh20,2012
CB,Richard Sherman,SEA,24,1,16,16,0,0,0,0,0,0,0,0,0,0,0,54,1.0,8,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,SherRi00,2012
CB,Casey Hayward,GNB,23,Rook,16,7,0,0,0,0,0,0,0,0,0,0,0,40,0.0,6,PFF: 1st Tm,HaywCa00,2012
CB,Champ Bailey,DEN,34,13,16,15,0,0,0,0,0,0,0,0,0,0,0,61,0.0,2,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm,BailCh00,2012
CB,Antonio Cromartie,NYJ,28,6,16,16,0,0,0,0,0,0,0,0,1,-2,0,30,0.0,3,FW: 1st Tm All-Conf. PFF: 2nd Tm,CromAn20,2012
CB,Tim Jennings,CHI,29,6,14,14,0,0,0,0,0,0,0,0,0,0,0,55,0.0,9,AP: 2nd Tm,JennTi20,2012
CB,Antoine Winfield,MIN,35,13,16,15,0,0,0,0,0,0,0,0,0,0,0,72,0.5,3,PFF: 2nd Tm,WinfAn20,2012
SS,Reshad Jones,MIA,24,2,16,16,0,0,0,0,0,0,0,0,0,0,0,73,1.0,4,PFF: 2nd Tm,JoneRe99,2012
FS,Devin McCourty,NWE,25,2,16,16,0,0,0,0,0,0,0,0,0,0,0,63,0.0,5,PFF: 2nd Tm,McCoDe99,2012
S,Earl Thomas,SEA,23,2,16,16,0,0,0,0,0,0,0,0,0,0,0,42,0.0,3,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm SN: 1st Tm,ThomEa99,2012
S,Jairus Byrd,BUF,26,3,16,16,0,0,0,0,0,0,0,0,0,0,0,53,0.0,5,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,ByrdJa99,2012
S,Eric Weddle,SDG,27,5,16,16,0,0,0,0,0,2,10,0,0,0,0,83,1.0,3,FW: 1st Tm All-Conf. AP: 2nd Tm FW: 1st Tm PFF: 1st Tm,WeddEr99,2012
S,Dashon Goldson,SFO,28,5,16,16,0,0,0,0,0,1,31,0,0,0,0,55,0.0,3,FW: 1st Tm All-Conf. AP: 1st Tm,GoldDa99,2012
P,Andy Lee,SFO,30,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm,LeexAn20,2012
P,Thomas Morstead,NOR,26,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,AP: 2nd Tm PFF: 1st Tm SN: 1st Tm,MorsTh00,2012
P,Dustin Colquitt,KAN,30,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. PFF: 2nd Tm,ColqDu20,2012
PR,Leodis McKelvin,BUF,27,4,13,4,0,0,0,0,0,0,0,0,0,0,0,20,0.0,1,FW: 1st Tm All-Conf. FW: 1st Tm PFF: 2nd Tm SN: 1st Tm,McKeLe99,2012
PR,Dwayne Harris,DAL,25,1,16,0,0,0,0,0,0,0,0,0,17,222,1,2,0.0,0,FW: 1st Tm All-Conf.,HarrDw00,2012
KR,Jacoby Jones,BAL,28,5,16,3,0,0,0,0,0,1,6,0,30,406,1,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm SN: 1st Tm,JoneJa03,2012
KR,Leon Washington,SEA,30,6,16,0,0,0,0,0,0,23,83,1,4,31,0,0,0.0,0,FW: 1st Tm All-Conf.,WashLe00,2012
KR,David Wilson,NYG,21,Rook,16,2,0,0,0,0,0,71,358,4,4,34,1,0,0.0,0,AP: 2nd Tm,WilsDa01,2012
ST,Matthew Slater,NWE,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,FW: 1st Tm All-Conf. FW: 1st Tm,SlatMa00,2012
ST,Ashlee Palmer,DET,26,3,16,2,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0,PFF: 1st Tm,PalmAs99,2012
ST,Lorenzo Alexander,WAS,29,5,16,0,0,0,0,0,0,0,0,0,0,0,0,34,2.5,0,FW: 1st Tm All-Conf.,AlexLo99,2012
ST,Johnson Bademosi,CLE,22,Rook,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,0,PFF: 2nd Tm,BadeJo00,2012
PK,Blair Walsh,MIN,22,Rook,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 1st Tm FW: 1st Tm PFF: 1st Tm,WalsBl00,2012
PK,Phil Dawson,CLE,37,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,FW: 1st Tm All-Conf. AP: 2nd Tm PFF: 2nd Tm SN: 1st Tm,dawsophi01,2012
